53	3.0026	1.1831	21.2397	50.6247	20.7968	50.5528	18.6467	21.3722	21.9842	21.1840
54	2.9169	1.1478	22.9688	52.9074	21.9874	51.5250	19.7960	22.3210	22.8950	22.9376
55	2.8864	1.1477	23.0903	53.1588	22.2791	51.9684	20.1981	22.2507	23.2936	23.3740
56	2.9607	1.1453	23.0352	52.9833	22.0204	51.4611	19.4842	22.6656	23.6258	22.3058
57	2.9474	1.1556	22.9583	52.4557	22.1777	51.4585	19.3698	22.6289	23.8023	22.9100
58	2.8318	1.1571	22.7434	52.7291	22.2794	52.6527	19.7302	22.8167	23.7372	22.8335
59	2.8693	1.1238	24.3390	54.6609	23.6220	53.3709	21.3768	24.0353	24.4989	24.5771
60	2.7579	1.1159	24.7314	54.8322	23.7909	53.3905	21.7686	23.7647	24.9140	24.7164
61	3.0360	1.1373	23.7934	53.3915	22.6652	51.4703	19.8735	23.1886	23.9174	23.6812
62	2.8779	1.1126	24.8376	55.0928	23.4467	52.9626	21.0338	23.6458	25.0062	24.1010
63	2.6613	1.0985	25.7165	55.7864	24.0618	53.5978	21.4058	24.0052	25.4810	25.3551
64	2.7687	1.1115	24.9482	55.2920	23.5318	53.3655	21.1756	23.4104	24.9055	24.6357
65	2.8517	1.1405	24.0440	53.8742	23.2716	52.4472	21.6859	23.1097	24.4359	23.8550
66	2.7782	1.1286	24.5473	54.6326	23.5919	52.9448	22.1338	23.3464	24.7936	24.0938
67	2.7813	1.1068	25.5665	55.8609	24.3103	54.1558	22.2638	23.9226	25.7183	25.3363
68	2.7804	1.1049	25.2400	55.8149	24.0346	54.0832	21.2735	24.4937	25.1196	25.2513
69	2.8870	1.1236	24.2874	54.9163	23.5292	53.3806	21.2207	23.5659	25.0686	24.2613
70	2.8534	1.1155	24.5815	55.0109	23.9297	54.0539	22.1698	24.1965	25.4186	23.9338
71	2.7383	1.0998	25.6237	56.3695	24.3186	54.9370	21.6740	24.5668	25.4666	25.5670
72	2.7462	1.1191	24.6224	55.2801	23.8804	54.0163	21.6298	23.9747	25.4288	24.4881
73	2.7010	1.1065	25.2671	56.2231	24.4350	54.9314	21.4605	25.0870	26.1328	25.0598
74	2.7177	1.1109	24.9855	55.9896	24.1686	54.9523	21.6173	24.8783	25.1482	25.0306
75	2.7406	1.0856	25.9947	57.2341	24.5295	55.4467	21.3608	24.8028	25.7913	26.1630
76	2.7797	1.1415	23.9290	54.5962	24.1271	54.4153	22.6609	24.8700	25.3189	23.6586
77	2.7180	1.1001	25.7520	56.0845	24.5741	54.6078	21.7402	24.8897	25.9544	25.7120
78	2.7335	1.0922	25.7724	56.9166	24.6894	55.1907	22.5132	24.5444	25.9981	25.7017
79	2.6600	1.0802	26.7058	57.6959	25.5522	55.9669	23.2359	25.7018	26.6751	26.5961
80	2.5854	1.0736	27.0394	57.9434	25.7723	56.3864	23.0481	26.2964	26.6441	27.1005
81	2.6613	1.0781	26.8579	57.6230	25.2550	55.6001	21.3819	26.4712	26.4897	26.6772
82	2.8293	1.1038	25.2128	56.1781	24.2736	54.7911	21.5274	25.5126	24.9194	25.1349
83	2.6321	1.0885	26.5516	57.1376	25.8449	55.8528	23.1316	27.1661	26.4473	26.6349
84	2.6359	1.0884	26.2861	57.3229	25.4422	56.5455	22.8689	25.9466	26.7072	26.2461
85	2.7472	1.1567	23.4119	53.2659	23.2460	53.2527	21.4192	24.1794	23.6730	23.7126
86	2.6808	1.0891	25.8821	57.1801	24.8404	55.8555	22.1220	25.5026	26.1525	25.5846
87	2.5821	1.1177	25.4956	55.9566	25.4981	55.8991	23.3344	26.8052	26.4763	25.3764
88	2.7610	1.0954	25.9979	57.1272	25.3896	56.0672	23.1469	26.0717	26.0976	26.2421
89	2.6983	1.1056	25.5437	56.1438	24.7018	55.1040	22.4414	25.2683	25.4461	25.6513
90	2.6838	1.0899	26.1161	57.0488	25.0816	55.9168	22.4893	25.7897	25.8872	26.1600
91	2.5735	1.0753	27.0132	58.1419	26.1894	56.9432	23.0936	26.5416	27.7054	27.4170
92	2.6186	1.0724	26.8991	58.2875	25.9916	56.9569	23.5118	26.7219	26.9719	26.7608
93	2.5627	1.0619	27.3902	58.8742	25.9200	56.9974	23.1864	26.0765	26.9727	27.4442
94	2.7262	1.0799	26.6053	57.9802	25.7540	56.7881	23.2845	26.5743	26.6150	26.5424
95	2.5887	1.0473	28.6512	59.7078	27.1079	57.6281	23.2090	28.1696	28.3228	28.7300
96	2.7011	1.0771	26.9751	57.9191	25.8603	56.4087	23.0910	27.1092	26.5063	26.7348
